"group","id","Item","R","compromised"
0,301,41,1,0
0,302,41,1,0
0,303,41,1,0
0,304,41,1,0
0,305,41,0,0
0,306,41,0,0
1,307,41,1,0
0,308,41,1,0
0,309,41,0,0
0,310,41,1,0
0,311,41,1,0
0,312,41,1,0
0,313,41,1,0
0,314,41,0,0
0,315,41,1,0
0,316,41,0,0
0,317,41,1,0
0,318,41,1,0
0,319,41,0,0
0,320,41,1,0
0,321,41,1,0
0,322,41,1,0
0,323,41,0,0
1,324,41,0,0
0,325,41,1,0
0,326,41,1,0
1,327,41,1,0
0,328,41,0,0
0,329,41,1,0
0,330,41,1,0
0,331,41,1,0
0,332,41,1,0
0,333,41,1,0
0,334,41,1,0
0,335,41,1,0
0,336,41,1,0
0,337,41,1,0
0,338,41,0,0
0,339,41,1,0
0,340,41,1,0
0,341,41,1,0
0,342,41,1,0
0,343,41,1,0
0,344,41,0,0
0,345,41,0,0
0,346,41,1,0
1,347,41,1,0
0,348,41,0,0
0,349,41,0,0
0,350,41,1,0
0,351,41,1,0
0,352,41,1,0
0,353,41,1,0
0,354,41,1,0
0,355,41,1,0
0,356,41,0,0
0,357,41,0,0
0,358,41,1,0
0,359,41,0,0
0,360,41,0,0
0,361,41,1,0
0,362,41,1,0
0,363,41,1,0
0,364,41,1,0
0,365,41,0,0
0,366,41,1,0
0,367,41,1,0
0,368,41,1,0
0,369,41,1,0
0,370,41,1,0
0,371,41,1,0
0,372,41,0,0
1,373,41,0,0
0,374,41,0,0
0,375,41,1,0
0,376,41,0,0
0,377,41,1,0
0,378,41,0,0
0,379,41,0,0
0,380,41,0,0
0,381,41,0,0
0,382,41,0,0
0,383,41,1,0
0,384,41,1,0
0,385,41,0,0
1,386,41,1,0
0,387,41,1,0
1,388,41,1,0
0,389,41,0,0
0,390,41,1,0
0,391,41,1,0
0,392,41,0,0
0,393,41,1,0
0,394,41,0,0
0,395,41,1,0
0,396,41,1,0
0,397,41,1,0
0,398,41,1,0
0,399,41,1,0
0,400,41,1,0
0,401,41,1,0
0,402,41,0,0
1,403,41,1,0
0,404,41,0,0
0,405,41,0,0
1,406,41,1,0
0,407,41,1,0
0,408,41,1,0
1,409,41,0,0
0,410,41,1,0
0,411,41,1,0
0,412,41,1,0
0,413,41,0,0
0,414,41,0,0
0,415,41,1,0
0,416,41,0,0
0,417,41,1,0
0,418,41,0,0
1,419,41,1,0
0,420,41,1,0
0,421,41,0,0
0,422,41,1,0
0,423,41,1,0
0,424,41,0,0
0,425,41,1,0
0,426,41,1,0
0,427,41,1,0
0,428,41,1,0
0,429,41,0,0
0,430,41,0,0
0,431,41,1,0
0,432,41,0,0
1,433,41,0,0
1,434,41,1,0
0,435,41,1,0
0,436,41,1,0
0,437,41,0,0
1,438,41,1,0
0,439,41,1,0
0,440,41,0,0
0,441,41,1,0
0,442,41,1,0
0,443,41,0,0
1,444,41,0,0
1,445,41,1,0
0,446,41,1,0
0,447,41,0,0
0,448,41,0,0
0,449,41,1,0
0,450,41,1,0
0,451,41,0,0
0,452,41,1,0
0,453,41,1,0
0,454,41,1,0
0,455,41,1,0
0,456,41,0,0
1,457,41,0,0
0,458,41,1,0
0,459,41,0,0
0,460,41,0,0
1,461,41,0,0
0,462,41,1,0
0,463,41,1,0
0,464,41,1,0
0,465,41,1,0
0,466,41,1,0
0,467,41,1,0
0,468,41,1,0
0,469,41,1,0
1,470,41,1,0
0,471,41,1,0
0,472,41,1,0
0,473,41,1,0
0,474,41,1,0
0,475,41,0,0
0,476,41,0,0
0,477,41,1,0
0,478,41,1,0
0,479,41,1,0
0,480,41,1,0
0,481,41,0,0
0,482,41,1,0
0,483,41,0,0
0,484,41,1,0
0,485,41,1,0
0,486,41,1,0
0,487,41,0,0
0,488,41,0,0
0,489,41,1,0
1,490,41,0,0
1,491,41,1,0
0,492,41,0,0
0,493,41,0,0
0,494,41,0,0
0,495,41,0,0
0,496,41,1,0
0,497,41,1,0
0,498,41,1,0
0,499,41,1,0
0,500,41,1,0
0,1,42,1,0
0,2,42,0,0
0,3,42,0,0
1,4,42,0,0
0,5,42,1,0
1,6,42,1,0
0,7,42,1,0
0,8,42,1,0
0,9,42,0,0
0,10,42,1,0
1,11,42,0,0
0,12,42,0,0
0,13,42,1,0
1,14,42,0,0
0,15,42,1,0
0,16,42,1,0
0,17,42,0,0
0,18,42,1,0
0,19,42,0,0
0,20,42,1,0
0,21,42,1,0
0,22,42,1,0
0,23,42,1,0
0,24,42,1,0
0,25,42,1,0
0,26,42,0,0
0,27,42,0,0
0,28,42,0,0
0,29,42,1,0
0,30,42,1,0
0,31,42,0,0
0,32,42,1,0
0,33,42,0,0
0,34,42,1,0
0,35,42,1,0
0,36,42,1,0
0,37,42,0,0
0,38,42,1,0
0,39,42,1,0
0,40,42,0,0
0,41,42,1,0
0,42,42,1,0
0,43,42,1,0
0,44,42,1,0
0,45,42,1,0
0,46,42,1,0
0,47,42,1,0
0,48,42,0,0
0,49,42,1,0
0,50,42,0,0
0,51,42,1,0
0,52,42,1,0
0,53,42,1,0
0,54,42,1,0
0,55,42,0,0
0,56,42,0,0
0,57,42,1,0
0,58,42,1,0
0,59,42,0,0
1,60,42,0,0
0,61,42,0,0
0,62,42,0,0
0,63,42,1,0
0,64,42,1,0
0,65,42,1,0
0,66,42,1,0
1,67,42,0,0
1,68,42,0,0
0,69,42,1,0
0,70,42,0,0
0,71,42,0,0
0,72,42,1,0
0,73,42,0,0
0,74,42,1,0
0,75,42,1,0
0,76,42,0,0
0,77,42,1,0
0,78,42,0,0
0,79,42,1,0
0,80,42,0,0
0,81,42,1,0
0,82,42,1,0
0,83,42,1,0
0,84,42,0,0
0,85,42,1,0
0,86,42,0,0
0,87,42,0,0
1,88,42,1,0
0,89,42,1,0
0,90,42,1,0
0,91,42,1,0
0,92,42,1,0
0,93,42,1,0
0,94,42,1,0
0,95,42,1,0
0,96,42,1,0
0,97,42,1,0
0,98,42,1,0
0,99,42,0,0
0,100,42,1,0
0,101,42,0,0
0,102,42,0,0
0,103,42,1,0
0,104,42,1,0
0,105,42,1,0
0,106,42,0,0
0,107,42,1,0
0,108,42,1,0
0,109,42,1,0
1,110,42,1,0
0,111,42,1,0
0,112,42,1,0
0,113,42,1,0
0,114,42,1,0
0,115,42,1,0
0,116,42,1,0
0,117,42,1,0
0,118,42,1,0
0,119,42,1,0
0,120,42,1,0
0,121,42,1,0
0,122,42,1,0
1,123,42,1,0
0,124,42,1,0
0,125,42,0,0
0,126,42,1,0
0,127,42,0,0
0,128,42,0,0
0,129,42,1,0
0,130,42,1,0
0,131,42,1,0
0,132,42,1,0
0,133,42,1,0
1,134,42,1,0
0,135,42,1,0
0,136,42,0,0
0,137,42,1,0
0,138,42,1,0
0,139,42,1,0
0,140,42,1,0
0,141,42,0,0
0,142,42,0,0
0,143,42,1,0
0,144,42,0,0
0,145,42,1,0
0,146,42,1,0
0,147,42,0,0
0,148,42,1,0
0,149,42,0,0
0,150,42,1,0
0,151,42,1,0
0,152,42,0,0
1,153,42,0,0
0,154,42,0,0
0,155,42,1,0
0,156,42,1,0
0,157,42,1,0
0,158,42,1,0
0,159,42,1,0
0,160,42,1,0
0,161,42,1,0
0,162,42,1,0
0,163,42,1,0
0,164,42,1,0
0,165,42,0,0
1,166,42,1,0
0,167,42,0,0
0,168,42,1,0
0,169,42,1,0
0,170,42,1,0
0,171,42,0,0
0,172,42,1,0
0,173,42,0,0
0,174,42,1,0
0,175,42,1,0
1,176,42,1,0
0,177,42,1,0
0,178,42,1,0
0,179,42,0,0
0,180,42,1,0
0,181,42,0,0
1,182,42,1,0
0,183,42,0,0
0,184,42,0,0
0,185,42,1,0
0,186,42,0,0
1,187,42,1,0
0,188,42,1,0
0,189,42,1,0
0,190,42,1,0
0,191,42,1,0
0,192,42,0,0
0,193,42,1,0
1,194,42,1,0
0,195,42,1,0
0,196,42,1,0
0,197,42,1,0
0,198,42,0,0
1,199,42,1,0
0,200,42,0,0
1,201,42,1,0
0,202,42,0,0
0,203,42,1,0
1,204,42,1,0
0,205,42,0,0
0,206,42,0,0
1,207,42,1,0
0,208,42,0,0
0,209,42,1,0
0,210,42,1,0
0,211,42,1,0
1,212,42,0,0
0,213,42,1,0
0,214,42,1,0
0,215,42,1,0
0,216,42,1,0
0,217,42,1,0
0,218,42,1,0
0,219,42,0,0
1,220,42,1,0
0,221,42,0,0
0,222,42,0,0
0,223,42,1,0
0,224,42,0,0
0,225,42,0,0
0,226,42,0,0
0,227,42,1,0
0,228,42,1,0
0,229,42,1,0
0,230,42,1,0
0,231,42,1,0
0,232,42,1,0
0,233,42,0,0
0,234,42,1,0
0,235,42,1,0
0,236,42,1,0
0,237,42,0,0
0,238,42,1,0
0,239,42,0,0
0,240,42,1,0
0,241,42,1,0
1,242,42,0,0
0,243,42,0,0
1,244,42,1,0
0,245,42,1,0
0,246,42,0,0
0,247,42,0,0
0,248,42,1,0
0,249,42,1,0
0,250,42,1,0
0,251,42,1,0
0,252,42,0,0
0,253,42,1,0
0,254,42,0,0
0,255,42,1,0
0,256,42,1,0
0,257,42,0,0
0,258,42,1,0
0,259,42,0,0
0,260,42,1,0
1,261,42,1,0
0,262,42,1,0
0,263,42,1,0
0,264,42,1,0
0,265,42,0,0
0,266,42,1,0
0,267,42,1,0
0,268,42,1,0
0,269,42,1,0
0,270,42,1,0
0,271,42,0,0
1,272,42,1,0
0,273,42,1,0
1,274,42,1,0
1,275,42,0,0
0,276,42,1,0
0,277,42,1,0
0,278,42,0,0
0,279,42,1,0
0,280,42,0,0
0,281,42,1,0
0,282,42,0,0
0,283,42,1,0
0,284,42,0,0
0,285,42,1,0
0,286,42,1,0
0,287,42,0,0
0,288,42,1,0
0,289,42,1,0
0,290,42,1,0
0,291,42,1,0
0,292,42,1,0
0,293,42,0,0
0,294,42,1,0
0,295,42,1,0
0,296,42,1,0
0,297,42,1,0
0,298,42,0,0
0,299,42,0,0
0,300,42,0,0
0,301,42,1,0
0,302,42,0,0
0,303,42,1,0
0,304,42,1,0
0,305,42,1,0
0,306,42,1,0
1,307,42,1,0
0,308,42,0,0
0,309,42,1,0
0,310,42,1,0
0,311,42,1,0
0,312,42,1,0
0,313,42,1,0
0,314,42,0,0
0,315,42,1,0
0,316,42,1,0
0,317,42,1,0
0,318,42,1,0
0,319,42,0,0
0,320,42,1,0
0,321,42,0,0
0,322,42,0,0
0,323,42,0,0
1,324,42,1,0
0,325,42,0,0
0,326,42,1,0
1,327,42,1,0
0,328,42,0,0
0,329,42,1,0
0,330,42,0,0
0,331,42,1,0
0,332,42,1,0
0,333,42,1,0
0,334,42,1,0
0,335,42,0,0
0,336,42,1,0
0,337,42,1,0
0,338,42,1,0
0,339,42,1,0
0,340,42,0,0
0,341,42,1,0
0,342,42,1,0
0,343,42,1,0
0,344,42,1,0
0,345,42,0,0
0,346,42,0,0
1,347,42,0,0
0,348,42,1,0
0,349,42,0,0
0,350,42,1,0
0,351,42,1,0
0,352,42,0,0
0,353,42,1,0
0,354,42,1,0
0,355,42,1,0
0,356,42,1,0
0,357,42,0,0
0,358,42,1,0
0,359,42,1,0
0,360,42,1,0
0,361,42,1,0
0,362,42,0,0
0,363,42,1,0
0,364,42,0,0
0,365,42,1,0
0,366,42,1,0
0,367,42,1,0
0,368,42,0,0
0,369,42,1,0
0,370,42,1,0
0,371,42,1,0
0,372,42,1,0
1,373,42,1,0
0,374,42,1,0
0,375,42,1,0
0,376,42,0,0
0,377,42,1,0
0,378,42,0,0
0,379,42,0,0
0,380,42,1,0
0,381,42,0,0
0,382,42,0,0
0,383,42,1,0
0,384,42,1,0
0,385,42,1,0
1,386,42,1,0
0,387,42,0,0
1,388,42,1,0
0,389,42,0,0
0,390,42,1,0
0,391,42,1,0
0,392,42,0,0
0,393,42,1,0
0,394,42,0,0
0,395,42,1,0
0,396,42,0,0
0,397,42,1,0
0,398,42,1,0
0,399,42,1,0
0,400,42,1,0
0,401,42,1,0
0,402,42,1,0
1,403,42,1,0
0,404,42,1,0
0,405,42,0,0
1,406,42,0,0
0,407,42,1,0
0,408,42,1,0
1,409,42,1,0
0,410,42,1,0
0,411,42,1,0
0,412,42,1,0
0,413,42,0,0
0,414,42,1,0
0,415,42,1,0
0,416,42,1,0
0,417,42,1,0
0,418,42,1,0
1,419,42,1,0
0,420,42,1,0
0,421,42,1,0
0,422,42,1,0
0,423,42,1,0
0,424,42,0,0
0,425,42,1,0
0,426,42,1,0
0,427,42,1,0
0,428,42,0,0
0,429,42,1,0
0,430,42,1,0
0,431,42,1,0
0,432,42,0,0
1,433,42,1,0
1,434,42,1,0
0,435,42,1,0
0,436,42,1,0
0,437,42,1,0
1,438,42,1,0
0,439,42,1,0
0,440,42,1,0
0,441,42,1,0
0,442,42,0,0
0,443,42,1,0
1,444,42,0,0
1,445,42,1,0
0,446,42,1,0
0,447,42,1,0
0,448,42,0,0
0,449,42,0,0
0,450,42,0,0
0,451,42,1,0
0,452,42,0,0
0,453,42,1,0
0,454,42,1,0
0,455,42,1,0
0,456,42,0,0
1,457,42,1,0
0,458,42,1,0
0,459,42,1,0
0,460,42,1,0
1,461,42,1,0
0,462,42,1,0
0,463,42,1,0
0,464,42,0,0
0,465,42,1,0
0,466,42,0,0
0,467,42,1,0
0,468,42,1,0
0,469,42,1,0
1,470,42,1,0
0,471,42,0,0
0,472,42,1,0
0,473,42,1,0
0,474,42,1,0
0,475,42,1,0
0,476,42,0,0
0,477,42,0,0
0,478,42,0,0
0,479,42,1,0
0,480,42,0,0
0,481,42,0,0
0,482,42,1,0
0,483,42,1,0
0,484,42,0,0
0,485,42,1,0
0,486,42,1,0
0,487,42,0,0
0,488,42,0,0
0,489,42,1,0
1,490,42,1,0
1,491,42,1,0
0,492,42,0,0
0,493,42,1,0
0,494,42,0,0
0,495,42,0,0
0,496,42,1,0
0,497,42,1,0
0,498,42,1,0
0,499,42,1,0
0,500,42,1,0
0,1,43,0,1
0,2,43,0,1
0,3,43,1,1
1,4,43,1,1
0,5,43,0,1
1,6,43,1,1
0,7,43,0,1
0,8,43,0,1
0,9,43,0,1
0,10,43,0,1
1,11,43,1,1
0,12,43,0,1
0,13,43,1,1
1,14,43,1,1
0,15,43,0,1
0,16,43,1,1
0,17,43,0,1
0,18,43,0,1
0,19,43,0,1
0,20,43,1,1
0,21,43,0,1
0,22,43,0,1
0,23,43,1,1
0,24,43,0,1
0,25,43,0,1
0,26,43,0,1
0,27,43,0,1
0,28,43,0,1
0,29,43,0,1
0,30,43,0,1
0,31,43,0,1
0,32,43,0,1
0,33,43,0,1
0,34,43,0,1
0,35,43,0,1
0,36,43,1,1
0,37,43,0,1
0,38,43,0,1
0,39,43,0,1
0,40,43,0,1
0,41,43,1,1
0,42,43,1,1
0,43,43,1,1
0,44,43,0,1
0,45,43,0,1
0,46,43,0,1
0,47,43,0,1
0,48,43,0,1
0,49,43,0,1
0,50,43,0,1
0,51,43,0,1
0,52,43,0,1
0,53,43,0,1
0,54,43,0,1
0,55,43,0,1
0,56,43,0,1
0,57,43,1,1
0,58,43,0,1
0,59,43,0,1
1,60,43,0,1
0,61,43,0,1
0,62,43,0,1
0,63,43,0,1
0,64,43,0,1
0,65,43,0,1
0,66,43,1,1
1,67,43,1,1
1,68,43,1,1
0,69,43,1,1
0,70,43,0,1
0,71,43,0,1
0,72,43,0,1
0,73,43,0,1
0,74,43,0,1
0,75,43,1,1
0,76,43,0,1
0,77,43,0,1
0,78,43,0,1
0,79,43,1,1
0,80,43,0,1
0,81,43,1,1
0,82,43,0,1
0,83,43,0,1
0,84,43,0,1
0,85,43,0,1
0,86,43,1,1
0,87,43,0,1
1,88,43,1,1
0,89,43,0,1
0,90,43,0,1
0,91,43,0,1
0,92,43,0,1
0,93,43,0,1
0,94,43,0,1
0,95,43,0,1
0,96,43,0,1
0,97,43,0,1
0,98,43,0,1
0,99,43,1,1
0,100,43,0,1
0,101,43,0,1
0,102,43,0,1
0,103,43,0,1
0,104,43,0,1
0,105,43,0,1
0,106,43,0,1
0,107,43,1,1
0,108,43,1,1
0,109,43,0,1
1,110,43,1,1
0,111,43,0,1
0,112,43,1,1
0,113,43,0,1
0,114,43,1,1
0,115,43,0,1
0,116,43,0,1
0,117,43,0,1
0,118,43,0,1
0,119,43,0,1
0,120,43,1,1
0,121,43,0,1
0,122,43,0,1
1,123,43,1,1
0,124,43,0,1
0,125,43,0,1
0,126,43,1,1
0,127,43,0,1
0,128,43,0,1
0,129,43,0,1
0,130,43,0,1
0,131,43,1,1
0,132,43,0,1
0,133,43,0,1
1,134,43,1,1
0,135,43,0,1
0,136,43,0,1
0,137,43,0,1
0,138,43,0,1
0,139,43,1,1
0,140,43,0,1
0,141,43,0,1
0,142,43,0,1
0,143,43,0,1
0,144,43,0,1
0,145,43,0,1
0,146,43,0,1
0,147,43,0,1
0,148,43,1,1
0,149,43,0,1
0,150,43,0,1
0,151,43,0,1
0,152,43,0,1
1,153,43,0,1
0,154,43,0,1
0,155,43,0,1
0,156,43,1,1
0,157,43,0,1
0,158,43,0,1
0,159,43,0,1
0,160,43,0,1
0,161,43,0,1
0,162,43,0,1
0,163,43,1,1
0,164,43,0,1
0,165,43,0,1
1,166,43,1,1
0,167,43,0,1
0,168,43,0,1
0,169,43,0,1
0,170,43,0,1
0,171,43,0,1
0,172,43,0,1
0,173,43,0,1
0,174,43,0,1
0,175,43,0,1
1,176,43,1,1
0,177,43,0,1
0,178,43,0,1
0,179,43,1,1
0,180,43,1,1
0,181,43,0,1
1,182,43,0,1
0,183,43,0,1
0,184,43,0,1
0,185,43,1,1
0,186,43,0,1
1,187,43,1,1
0,188,43,0,1
0,189,43,0,1
0,190,43,0,1
0,191,43,0,1
0,192,43,0,1
0,193,43,0,1
1,194,43,1,1
0,195,43,0,1
0,196,43,0,1
0,197,43,0,1
0,198,43,1,1
1,199,43,1,1
0,200,43,0,1
1,201,43,0,1
0,202,43,0,1
0,203,43,1,1
1,204,43,1,1
0,205,43,0,1
0,206,43,0,1
1,207,43,1,1
0,208,43,0,1
0,209,43,0,1
0,210,43,0,1
0,211,43,0,1
1,212,43,1,1
0,213,43,0,1
0,214,43,1,1
0,215,43,0,1
0,216,43,1,1
0,217,43,0,1
0,218,43,0,1
0,219,43,0,1
1,220,43,1,1
0,221,43,0,1
0,222,43,0,1
0,223,43,1,1
0,224,43,1,1
0,225,43,0,1
0,226,43,0,1
0,227,43,0,1
0,228,43,1,1
0,229,43,0,1
0,230,43,0,1
0,231,43,0,1
0,232,43,0,1
0,233,43,1,1
0,234,43,0,1
0,235,43,0,1
0,236,43,0,1
0,237,43,0,1
0,238,43,1,1
0,239,43,1,1
0,240,43,0,1
0,241,43,0,1
1,242,43,0,1
0,243,43,0,1
1,244,43,1,1
0,245,43,0,1
0,246,43,0,1
0,247,43,0,1
0,248,43,1,1
0,249,43,0,1
0,250,43,0,1
0,251,43,0,1
0,252,43,0,1
0,253,43,0,1
0,254,43,0,1
0,255,43,0,1
0,256,43,0,1
0,257,43,0,1
0,258,43,0,1
0,259,43,0,1
0,260,43,0,1
1,261,43,1,1
0,262,43,0,1
0,263,43,0,1
0,264,43,0,1
0,265,43,0,1
0,266,43,0,1
0,267,43,1,1
0,268,43,1,1
0,269,43,0,1
0,270,43,0,1
0,271,43,0,1
1,272,43,1,1
0,273,43,0,1
1,274,43,1,1
1,275,43,1,1
0,276,43,0,1
0,277,43,0,1
0,278,43,0,1
0,279,43,1,1
0,280,43,0,1
0,281,43,1,1
0,282,43,0,1
0,283,43,1,1
0,284,43,0,1
0,285,43,0,1
0,286,43,0,1
0,287,43,0,1
0,288,43,1,1
0,289,43,1,1
0,290,43,1,1
0,291,43,0,1
0,292,43,0,1
0,293,43,0,1
0,294,43,0,1
0,295,43,1,1
0,296,43,1,1
0,297,43,0,1
0,298,43,0,1
0,299,43,0,1
0,300,43,0,1
0,301,43,1,1
0,302,43,1,1
0,303,43,0,1
0,304,43,0,1
0,305,43,0,1
0,306,43,0,1
1,307,43,1,1
0,308,43,1,1
0,309,43,1,1
0,310,43,1,1
0,311,43,0,1
0,312,43,1,1
0,313,43,0,1
0,314,43,0,1
0,315,43,0,1
0,316,43,0,1
0,317,43,1,1
0,318,43,0,1
0,319,43,0,1
0,320,43,0,1
0,321,43,0,1
0,322,43,0,1
0,323,43,0,1
1,324,43,0,1
0,325,43,0,1
0,326,43,0,1
1,327,43,1,1
0,328,43,1,1
0,329,43,0,1
0,330,43,0,1
0,331,43,1,1
0,332,43,1,1
0,333,43,0,1
0,334,43,1,1
0,335,43,0,1
0,336,43,0,1
0,337,43,0,1
0,338,43,0,1
0,339,43,0,1
0,340,43,1,1
0,341,43,0,1
0,342,43,0,1
0,343,43,0,1
0,344,43,0,1
0,345,43,0,1
0,346,43,0,1
1,347,43,1,1
0,348,43,1,1
0,349,43,0,1
0,350,43,0,1
0,351,43,0,1
0,352,43,0,1
0,353,43,0,1
0,354,43,0,1
0,355,43,0,1
0,356,43,1,1
0,357,43,0,1
0,358,43,0,1
0,359,43,0,1
0,360,43,0,1
0,361,43,0,1
0,362,43,0,1
0,363,43,0,1
0,364,43,0,1
0,365,43,0,1
0,366,43,1,1
0,367,43,0,1
0,368,43,0,1
0,369,43,1,1
0,370,43,0,1
0,371,43,0,1
0,372,43,0,1
1,373,43,0,1
0,374,43,0,1
0,375,43,0,1
0,376,43,0,1
0,377,43,0,1
0,378,43,0,1
0,379,43,0,1
0,380,43,0,1
0,381,43,0,1
0,382,43,0,1
0,383,43,0,1
0,384,43,0,1
0,385,43,0,1
1,386,43,1,1
0,387,43,0,1
1,388,43,0,1
0,389,43,0,1
0,390,43,0,1
0,391,43,0,1
0,392,43,0,1
0,393,43,0,1
0,394,43,0,1
0,395,43,0,1
0,396,43,0,1
0,397,43,0,1
0,398,43,0,1
0,399,43,0,1
0,400,43,0,1
0,401,43,0,1
0,402,43,0,1
1,403,43,1,1
0,404,43,1,1
0,405,43,0,1
1,406,43,1,1
0,407,43,0,1
0,408,43,0,1
1,409,43,0,1
0,410,43,0,1
0,411,43,0,1
0,412,43,0,1
0,413,43,0,1
0,414,43,0,1
0,415,43,0,1
0,416,43,1,1
0,417,43,0,1
0,418,43,0,1
1,419,43,1,1
0,420,43,0,1
0,421,43,0,1
0,422,43,1,1
0,423,43,0,1
0,424,43,0,1
0,425,43,0,1
0,426,43,0,1
0,427,43,1,1
0,428,43,0,1
0,429,43,0,1
0,430,43,0,1
0,431,43,1,1
0,432,43,0,1
1,433,43,1,1
1,434,43,1,1
0,435,43,0,1
0,436,43,0,1
0,437,43,0,1
1,438,43,1,1
0,439,43,1,1
0,440,43,0,1
0,441,43,0,1
0,442,43,0,1
0,443,43,0,1
1,444,43,1,1
1,445,43,1,1
0,446,43,0,1
0,447,43,0,1
0,448,43,0,1
0,449,43,1,1
0,450,43,0,1
0,451,43,0,1
0,452,43,1,1
0,453,43,0,1
0,454,43,0,1
0,455,43,0,1
0,456,43,0,1
1,457,43,0,1
0,458,43,0,1
0,459,43,0,1
0,460,43,0,1
1,461,43,1,1
0,462,43,0,1
0,463,43,0,1
0,464,43,0,1
0,465,43,0,1
0,466,43,0,1
0,467,43,0,1
0,468,43,0,1
0,469,43,0,1
1,470,43,0,1
0,471,43,0,1
0,472,43,0,1
0,473,43,0,1
0,474,43,0,1
0,475,43,1,1
0,476,43,0,1
0,477,43,0,1
0,478,43,0,1
0,479,43,1,1
0,480,43,0,1
0,481,43,0,1
0,482,43,0,1
0,483,43,0,1
0,484,43,0,1
0,485,43,1,1
0,486,43,1,1
0,487,43,0,1
0,488,43,0,1
0,489,43,0,1
1,490,43,1,1
1,491,43,1,1
0,492,43,0,1
0,493,43,0,1
0,494,43,0,1
0,495,43,0,1
0,496,43,1,1
0,497,43,0,1
0,498,43,0,1
0,499,43,1,1
0,500,43,0,1
0,1,44,1,0
0,2,44,1,0
0,3,44,1,0
1,4,44,1,0
0,5,44,1,0
1,6,44,0,0
0,7,44,1,0
0,8,44,0,0
0,9,44,0,0
0,10,44,1,0
1,11,44,1,0
0,12,44,0,0
0,13,44,1,0
1,14,44,0,0
0,15,44,1,0
0,16,44,1,0
0,17,44,1,0
0,18,44,1,0
0,19,44,0,0
0,20,44,1,0
0,21,44,1,0
0,22,44,0,0
0,23,44,1,0
0,24,44,1,0
0,25,44,1,0
0,26,44,1,0
0,27,44,0,0
0,28,44,1,0
0,29,44,0,0
0,30,44,1,0
0,31,44,0,0
0,32,44,0,0
0,33,44,1,0
0,34,44,1,0
0,35,44,0,0
0,36,44,1,0
0,37,44,1,0
0,38,44,1,0
0,39,44,1,0
0,40,44,1,0
0,41,44,1,0
0,42,44,1,0
0,43,44,1,0
0,44,44,0,0
0,45,44,0,0
0,46,44,1,0
0,47,44,1,0
0,48,44,1,0
0,49,44,1,0
0,50,44,1,0
0,51,44,1,0
0,52,44,0,0
0,53,44,1,0
0,54,44,1,0
0,55,44,0,0
0,56,44,1,0
0,57,44,1,0
0,58,44,0,0
0,59,44,1,0
1,60,44,0,0
0,61,44,0,0
0,62,44,0,0
0,63,44,1,0
0,64,44,1,0
0,65,44,1,0
0,66,44,1,0
1,67,44,1,0
1,68,44,1,0
0,69,44,1,0
0,70,44,1,0
0,71,44,0,0
0,72,44,1,0
0,73,44,1,0
0,74,44,0,0
0,75,44,1,0
0,76,44,0,0
0,77,44,1,0
0,78,44,1,0
0,79,44,1,0
0,80,44,0,0
0,81,44,0,0
0,82,44,0,0
0,83,44,0,0
0,84,44,0,0
0,85,44,1,0
0,86,44,0,0
0,87,44,1,0
1,88,44,1,0
0,89,44,1,0
0,90,44,1,0
0,91,44,1,0
0,92,44,0,0
0,93,44,0,0
0,94,44,1,0
0,95,44,1,0
0,96,44,0,0
0,97,44,1,0
0,98,44,0,0
0,99,44,1,0
0,100,44,0,0
0,101,44,1,0
0,102,44,1,0
0,103,44,0,0
0,104,44,1,0
0,105,44,0,0
0,106,44,1,0
0,107,44,1,0
0,108,44,1,0
0,109,44,1,0
1,110,44,1,0
0,111,44,1,0
0,112,44,1,0
0,113,44,0,0
0,114,44,1,0
0,115,44,1,0
0,116,44,1,0
0,117,44,0,0
0,118,44,1,0
0,119,44,0,0
0,120,44,1,0
0,121,44,1,0
0,122,44,1,0
1,123,44,1,0
0,124,44,1,0
0,125,44,1,0
0,126,44,1,0
0,127,44,1,0
0,128,44,0,0
0,129,44,1,0
0,130,44,1,0
0,131,44,1,0
0,132,44,1,0
0,133,44,1,0
1,134,44,1,0
0,135,44,1,0
0,136,44,0,0
0,137,44,1,0
0,138,44,1,0
0,139,44,1,0
0,140,44,1,0
0,141,44,1,0
0,142,44,0,0
0,143,44,0,0
0,144,44,0,0
0,145,44,1,0
0,146,44,1,0
0,147,44,0,0
0,148,44,1,0
0,149,44,1,0
0,150,44,1,0
0,151,44,1,0
0,152,44,1,0
1,153,44,0,0
0,154,44,0,0
0,155,44,1,0
0,156,44,1,0
0,157,44,0,0
0,158,44,1,0
0,159,44,1,0
0,160,44,0,0
0,161,44,1,0
0,162,44,1,0
0,163,44,1,0
0,164,44,0,0
0,165,44,1,0
1,166,44,1,0
0,167,44,1,0
0,168,44,1,0
0,169,44,1,0
0,170,44,1,0
0,171,44,0,0
0,172,44,0,0
0,173,44,1,0
0,174,44,1,0
0,175,44,1,0
1,176,44,1,0
0,177,44,1,0
0,178,44,1,0
0,179,44,1,0
0,180,44,0,0
0,181,44,0,0
1,182,44,1,0
0,183,44,1,0
0,184,44,0,0
0,185,44,1,0
0,186,44,1,0
1,187,44,1,0
0,188,44,0,0
0,189,44,1,0
0,190,44,1,0
0,191,44,0,0
0,192,44,1,0
0,193,44,1,0
1,194,44,1,0
0,195,44,1,0
0,196,44,1,0
0,197,44,1,0
0,198,44,1,0
